observation_id;scenario;gender;age;race;disability_status;nationality;education;field_of_study;cover_letter;recommendations;experience;chosen
742;1;Male;55;Black;None stated;German;Bachelor Degree;Closely related;Unpersonalized;Average;3-7 years;0
743;1;Male;45;Black;Physical disability;Canadian;Bachelor Degree;Somewhat related;Unpersonalized;Below average;10+ years;1
744;1;Male;40;Asian;Physical disability;German;Associate Degree;Unrelated;Unpersonalized;Average;10+ years;0
745;1;Female;45;Black;Physical disability;Canadian;Bachelor Degree;Somewhat related;Unpersonalized;Below average;3-7 years;0
746;1;Female;55;White;Mental health history;Indian;Associate Degree;Closely related;Unpersonalized;Average;10+ years;1
747;1;Female;40;White;Mental health history;Indian;Master Degree;Somewhat related;Unpersonalized;Below average;3-7 years;0
748;1;Male;30;Asian;Mental health history;German;Bachelor Degree;Closely related;Unpersonalized;Above average;0-2 years;1
749;1;Female;45;Asian;Mental health history;Mexican;Associate Degree;Unrelated;Unpersonalized;Average;3-7 years;0
750;1;Female;55;White;Mental health history;Indian;Associate Degree;Closely related;Personalized;Below average;0-2 years;0
751;1;Non-binary;50;Hispanic;None stated;American;Bachelor Degree;Somewhat related;Personalized;Average;10+ years;1
752;1;Male;55;Asian;Mental health history;American;Bachelor Degree;Closely related;Personalized;Below average;3-7 years;1
753;1;Female;55;Black;Physical disability;German;Master Degree;Closely related;Unpersonalized;Average;10+ years;1
754;1;Female;40;Hispanic;Mental health history;Mexican;Associate Degree;Closely related;Personalized;Average;10+ years;1
755;1;Non-binary;50;Asian;Mental health history;Indian;Bachelor Degree;Unrelated;Personalized;Above average;3-7 years;0
756;1;Non-binary;45;Asian;Physical disability;American;Master Degree;Unrelated;Personalized;Below average;3-7 years;0
757;1;Female;45;Hispanic;None stated;Canadian;Master Degree;Unrelated;Personalized;Below average;3-7 years;0
758;1;Non-binary;35;Hispanic;Mental health history;American;Associate Degree;Somewhat related;Personalized;Average;0-2 years;0
759;1;Female;50;Asian;Physical disability;Mexican;Master Degree;Closely related;Unpersonalized;Below average;10+ years;1
760;1;Male;35;Hispanic;Physical disability;American;Master Degree;Somewhat related;Unpersonalized;Below average;0-2 years;0
761;1;Male;50;White;Mental health history;German;Master Degree;Somewhat related;Personalized;Above average;10+ years;1
762;1;Non-binary;50;Black;None stated;Indian;Bachelor Degree;Unrelated;Personalized;Average;3-7 years;0
763;1;Female;35;Hispanic;None stated;Canadian;Bachelor Degree;Unrelated;Personalized;Below average;3-7 years;0
764;1;Non-binary;45;Hispanic;None stated;Indian;Bachelor Degree;Unrelated;Personalized;Below average;10+ years;0
765;1;Female;45;Hispanic;Physical disability;American;Associate Degree;Closely related;Unpersonalized;Below average;0-2 years;0
766;1;Female;30;Asian;Mental health history;American;Bachelor Degree;Unrelated;Unpersonalized;Average;3-7 years;0
767;1;Male;35;Asian;None stated;Canadian;Bachelor Degree;Unrelated;Unpersonalized;Below average;3-7 years;0
768;1;Male;50;Asian;Physical disability;Mexican;Master Degree;Closely related;Personalized;Average;10+ years;1
769;1;Female;55;Black;Mental health history;German;Bachelor Degree;Unrelated;Unpersonalized;Above average;3-7 years;0
770;1;Female;35;Asian;None stated;Canadian;Associate Degree;Somewhat related;Personalized;Below average;0-2 years;0
771;1;Female;55;White;Physical disability;American;Bachelor Degree;Unrelated;Personalized;Above average;10+ years;1
772;1;Non-binary;35;Black;None stated;Indian;Associate Degree;Closely related;Unpersonalized;Below average;3-7 years;0
773;1;Male;50;Hispanic;Physical disability;American;Master Degree;Closely related;Unpersonalized;Below average;0-2 years;0
774;1;Non-binary;45;Asian;Mental health history;American;Master Degree;Somewhat related;Personalized;Below average;3-7 years;0
775;1;Female;50;Hispanic;Mental health history;Mexican;Master Degree;Somewhat related;Unpersonalized;Below average;0-2 years;0
776;1;Female;50;Hispanic;Physical disability;Canadian;Associate Degree;Closely related;Unpersonalized;Below average;3-7 years;0
777;1;Male;35;Asian;Mental health history;Mexican;Bachelor Degree;Unrelated;Unpersonalized;Average;10+ years;1
778;1;Non-binary;55;Black;Physical disability;German;Bachelor Degree;Unrelated;Unpersonalized;Below average;3-7 years;0
779;1;Non-binary;40;Asian;Physical disability;Mexican;Bachelor Degree;Unrelated;Unpersonalized;Above average;0-2 years;0
780;1;Non-binary;35;Black;Mental health history;Mexican;Bachelor Degree;Somewhat related;Personalized;Above average;3-7 years;1
781;1;Male;35;Black;Physical disability;Indian;Master Degree;Unrelated;Unpersonalized;Average;10+ years;0
782;1;Male;55;Asian;Physical disability;German;Bachelor Degree;Somewhat related;Unpersonalized;Average;3-7 years;0
783;1;Non-binary;35;White;Physical disability;Canadian;Bachelor Degree;Unrelated;Unpersonalized;Below average;10+ years;0
784;1;Male;40;Hispanic;None stated;Indian;Bachelor Degree;Somewhat related;Personalized;Below average;10+ years;1
785;1;Male;50;White;Mental health history;Mexican;Associate Degree;Unrelated;Unpersonalized;Average;10+ years;0
786;1;Non-binary;30;White;Mental health history;Canadian;Master Degree;Closely related;Unpersonalized;Below average;10+ years;1
787;1;Non-binary;40;White;None stated;German;Bachelor Degree;Somewhat related;Unpersonalized;Average;3-7 years;0
788;1;Female;35;Asian;None stated;German;Master Degree;Somewhat related;Unpersonalized;Below average;10+ years;0
789;1;Male;50;White;None stated;German;Bachelor Degree;Closely related;Unpersonalized;Above average;0-2 years;0
790;1;Male;35;Hispanic;None stated;Indian;Associate Degree;Somewhat related;Personalized;Above average;0-2 years;0
791;1;Non-binary;50;White;None stated;Canadian;Associate Degree;Somewhat related;Unpersonalized;Below average;3-7 years;0
792;1;Female;30;White;Physical disability;Indian;Bachelor Degree;Closely related;Unpersonalized;Above average;3-7 years;1
793;1;Female;55;Asian;None stated;Canadian;Associate Degree;Closely related;Personalized;Average;10+ years;1
794;1;Female;50;Hispanic;None stated;Indian;Associate Degree;Closely related;Personalized;Below average;10+ years;1
795;1;Female;55;Asian;Physical disability;German;Bachelor Degree;Closely related;Personalized;Above average;0-2 years;0
796;1;Male;30;White;Physical disability;Canadian;Associate Degree;Somewhat related;Personalized;Average;3-7 years;0
797;1;Female;35;Asian;Mental health history;German;Bachelor Degree;Unrelated;Personalized;Above average;3-7 years;1
798;1;Non-binary;30;Hispanic;Physical disability;German;Associate Degree;Closely related;Personalized;Above average;0-2 years;1
799;1;Female;40;Black;Mental health history;American;Master Degree;Somewhat related;Personalized;Average;0-2 years;0
800;1;Non-binary;45;Hispanic;Physical disability;Canadian;Master Degree;Unrelated;Unpersonalized;Above average;0-2 years;0
801;1;Female;40;Hispanic;Mental health history;Indian;Master Degree;Closely related;Unpersonalized;Below average;3-7 years;0
802;1;Female;30;White;Mental health history;Mexican;Associate Degree;Somewhat related;Unpersonalized;Above average;3-7 years;1
803;1;Male;35;Asian;Mental health history;German;Associate Degree;Unrelated;Personalized;Below average;3-7 years;0
804;1;Non-binary;35;Hispanic;None stated;Mexican;Associate Degree;Somewhat related;Unpersonalized;Above average;10+ years;1
805;1;Non-binary;50;Asian;None stated;German;Master Degree;Closely related;Personalized;Above average;0-2 years;0
806;1;Female;50;Black;None stated;Mexican;Associate Degree;Closely related;Unpersonalized;Average;3-7 years;0
807;1;Non-binary;40;White;Mental health history;German;Bachelor Degree;Closely related;Unpersonalized;Above average;0-2 years;0
808;1;Female;30;Hispanic;Physical disability;German;Associate Degree;Unrelated;Unpersonalized;Above average;0-2 years;0
809;1;Non-binary;45;Hispanic;None stated;American;Bachelor Degree;Unrelated;Unpersonalized;Above average;10+ years;1
810;1;Non-binary;45;Black;Mental health history;Indian;Associate Degree;Unrelated;Unpersonalized;Below average;3-7 years;0
811;1;Non-binary;55;White;Mental health history;American;Associate Degree;Closely related;Unpersonalized;Below average;10+ years;0
812;1;Female;50;White;Physical disability;Indian;Master Degree;Closely related;Personalized;Below average;0-2 years;1
813;1;Non-binary;40;Asian;None stated;Mexican;Bachelor Degree;Closely related;Unpersonalized;Above average;10+ years;1
814;1;Female;30;Asian;Physical disability;German;Master Degree;Unrelated;Personalized;Above average;3-7 years;1
815;1;Female;55;Hispanic;Physical disability;Mexican;Bachelor Degree;Somewhat related;Personalized;Average;3-7 years;1
816;1;Female;50;White;None stated;American;Associate Degree;Unrelated;Unpersonalized;Above average;0-2 years;0
817;1;Non-binary;50;White;Physical disability;Canadian;Bachelor Degree;Closely related;Personalized;Below average;0-2 years;0
818;1;Non-binary;35;Black;None stated;Mexican;Associate Degree;Closely related;Unpersonalized;Above average;3-7 years;1
819;1;Non-binary;40;Asian;Physical disability;Indian;Bachelor Degree;Somewhat related;Personalized;Above average;10+ years;1
820;1;Non-binary;40;White;Mental health history;Canadian;Master Degree;Somewhat related;Personalized;Above average;3-7 years;1
821;1;Male;50;Hispanic;Mental health history;American;Bachelor Degree;Somewhat related;Personalized;Average;10+ years;1
822;1;Female;35;Hispanic;Physical disability;German;Master Degree;Unrelated;Unpersonalized;Above average;0-2 years;0
823;1;Non-binary;40;White;None stated;German;Associate Degree;Unrelated;Unpersonalized;Below average;0-2 years;0
824;1;Female;30;White;Physical disability;German;Master Degree;Unrelated;Unpersonalized;Above average;3-7 years;0
825;1;Female;45;White;None stated;Mexican;Bachelor Degree;Closely related;Personalized;Above average;10+ years;1
826;1;Non-binary;30;Asian;None stated;Canadian;Associate Degree;Unrelated;Personalized;Average;3-7 years;0
827;1;Male;55;Hispanic;None stated;German;Associate Degree;Somewhat related;Personalized;Below average;0-2 years;0
828;1;Non-binary;30;White;Physical disability;Mexican;Associate Degree;Somewhat related;Personalized;Below average;10+ years;1
829;1;Female;30;White;Physical disability;Canadian;Bachelor Degree;Closely related;Personalized;Above average;0-2 years;1
830;1;Non-binary;55;Asian;Mental health history;German;Master Degree;Unrelated;Unpersonalized;Below average;10+ years;0
831;1;Female;45;Hispanic;None stated;Indian;Associate Degree;Somewhat related;Personalized;Above average;10+ years;1
832;1;Female;50;Black;Mental health history;Mexican;Master Degree;Closely related;Personalized;Average;3-7 years;1
833;1;Non-binary;55;White;None stated;American;Bachelor Degree;Closely related;Personalized;Below average;3-7 years;0
834;1;Male;55;White;Physical disability;American;Associate Degree;Unrelated;Unpersonalized;Average;3-7 years;0
835;1;Female;55;Asian;None stated;Mexican;Bachelor Degree;Unrelated;Personalized;Above average;3-7 years;0
836;1;Male;55;Hispanic;None stated;Canadian;Associate Degree;Unrelated;Personalized;Average;0-2 years;0
837;1;Female;50;Asian;Physical disability;German;Bachelor Degree;Closely related;Personalized;Above average;0-2 years;1
838;1;Male;30;Black;None stated;Indian;Associate Degree;Closely related;Personalized;Average;3-7 years;1
839;1;Male;55;Asian;None stated;German;Associate Degree;Closely related;Unpersonalized;Above average;0-2 years;0
840;1;Non-binary;30;Black;None stated;Canadian;Bachelor Degree;Unrelated;Unpersonalized;Average;3-7 years;0
841;1;Non-binary;30;Hispanic;Mental health history;German;Associate Degree;Unrelated;Personalized;Below average;3-7 years;0
842;1;Non-binary;30;Hispanic;Mental health history;American;Associate Degree;Unrelated;Personalized;Below average;10+ years;0
843;1;Female;55;Black;Mental health history;Indian;Master Degree;Somewhat related;Unpersonalized;Below average;3-7 years;0
844;1;Female;40;Black;Physical disability;American;Bachelor Degree;Somewhat related;Personalized;Average;3-7 years;1
845;1;Female;45;Hispanic;Physical disability;Indian;Bachelor Degree;Somewhat related;Unpersonalized;Above average;10+ years;1
846;1;Female;50;Hispanic;Physical disability;Mexican;Associate Degree;Somewhat related;Personalized;Above average;0-2 years;0
847;1;Female;50;Black;Mental health history;Indian;Master Degree;Somewhat related;Personalized;Above average;0-2 years;1
848;1;Non-binary;35;Black;Physical disability;Mexican;Bachelor Degree;Closely related;Personalized;Above average;3-7 years;1
849;1;Male;40;White;Physical disability;Mexican;Associate Degree;Unrelated;Personalized;Average;3-7 years;0
850;1;Female;40;White;Mental health history;Canadian;Associate Degree;Closely related;Unpersonalized;Average;10+ years;1
851;1;Male;55;Black;Physical disability;American;Associate Degree;Closely related;Unpersonalized;Above average;3-7 years;1
852;1;Female;30;Hispanic;Mental health history;German;Bachelor Degree;Somewhat related;Personalized;Above average;0-2 years;1
853;1;Non-binary;40;Asian;Mental health history;American;Bachelor Degree;Unrelated;Unpersonalized;Average;10+ years;0
854;1;Female;40;Black;None stated;Canadian;Master Degree;Somewhat related;Unpersonalized;Above average;3-7 years;1
855;1;Male;50;White;Mental health history;German;Associate Degree;Somewhat related;Unpersonalized;Average;3-7 years;0
856;1;Non-binary;45;Hispanic;Mental health history;Mexican;Associate Degree;Somewhat related;Unpersonalized;Below average;0-2 years;0
857;1;Male;35;White;None stated;American;Associate Degree;Somewhat related;Personalized;Average;10+ years;1
858;1;Male;50;Hispanic;Mental health history;Mexican;Master Degree;Closely related;Personalized;Average;10+ years;1
859;1;Male;30;White;Physical disability;Mexican;Master Degree;Unrelated;Personalized;Above average;0-2 years;0
860;1;Non-binary;30;White;None stated;Canadian;Bachelor Degree;Closely related;Personalized;Below average;0-2 years;0
861;1;Non-binary;45;Asian;None stated;Indian;Bachelor Degree;Somewhat related;Personalized;Below average;0-2 years;0
862;1;Non-binary;45;White;Mental health history;Indian;Associate Degree;Unrelated;Personalized;Above average;10+ years;1
863;1;Female;45;Asian;Physical disability;Mexican;Master Degree;Unrelated;Personalized;Average;10+ years;1
864;1;Female;45;Black;None stated;Indian;Bachelor Degree;Closely related;Personalized;Above average;3-7 years;1
865;1;Male;30;White;Physical disability;Indian;Associate Degree;Somewhat related;Unpersonalized;Average;0-2 years;0
866;1;Non-binary;55;Hispanic;Physical disability;Indian;Associate Degree;Somewhat related;Personalized;Above average;0-2 years;0
867;1;Male;45;Hispanic;None stated;Mexican;Master Degree;Closely related;Unpersonalized;Below average;3-7 years;0
868;1;Non-binary;35;Asian;Mental health history;Indian;Associate Degree;Closely related;Unpersonalized;Above average;3-7 years;1
869;1;Non-binary;40;Black;None stated;Mexican;Master Degree;Unrelated;Personalized;Below average;10+ years;0
870;1;Female;35;Asian;None stated;German;Bachelor Degree;Somewhat related;Unpersonalized;Average;3-7 years;0
871;1;Male;55;White;Physical disability;Mexican;Master Degree;Somewhat related;Personalized;Above average;3-7 years;1
872;1;Non-binary;35;Asian;None stated;Indian;Bachelor Degree;Unrelated;Personalized;Above average;3-7 years;1
873;1;Male;45;Hispanic;Mental health history;Canadian;Master Degree;Somewhat related;Unpersonalized;Average;3-7 years;0
874;1;Female;30;White;None stated;Mexican;Master Degree;Somewhat related;Unpersonalized;Average;3-7 years;1
875;1;Non-binary;30;Asian;Physical disability;German;Master Degree;Closely related;Personalized;Below average;10+ years;1
876;1;Non-binary;35;White;Physical disability;Mexican;Bachelor Degree;Closely related;Unpersonalized;Above average;0-2 years;1
877;1;Male;45;Black;None stated;Mexican;Associate Degree;Closely related;Personalized;Below average;10+ years;1
878;1;Male;35;Black;None stated;German;Bachelor Degree;Somewhat related;Unpersonalized;Below average;10+ years;0
879;1;Non-binary;30;Black;None stated;German;Bachelor Degree;Closely related;Unpersonalized;Below average;0-2 years;0
880;1;Female;50;Asian;Mental health history;Indian;Associate Degree;Closely related;Unpersonalized;Above average;0-2 years;0
881;1;Non-binary;55;Hispanic;None stated;Canadian;Associate Degree;Closely related;Unpersonalized;Average;10+ years;1
882;1;Male;55;Black;Mental health history;Mexican;Associate Degree;Unrelated;Personalized;Above average;0-2 years;0
883;1;Non-binary;35;Hispanic;Physical disability;German;Master Degree;Somewhat related;Personalized;Average;10+ years;1
884;1;Female;45;Black;None stated;American;Bachelor Degree;Closely related;Personalized;Above average;10+ years;1
885;1;Female;35;Asian;Physical disability;Canadian;Associate Degree;Unrelated;Personalized;Above average;0-2 years;0
886;1;Non-binary;50;Hispanic;None stated;Canadian;Associate Degree;Closely related;Unpersonalized;Below average;3-7 years;0
887;1;Non-binary;30;Asian;Mental health history;Mexican;Master Degree;Somewhat related;Personalized;Above average;0-2 years;1
888;1;Non-binary;55;Hispanic;None stated;American;Bachelor Degree;Somewhat related;Personalized;Below average;3-7 years;0
889;1;Female;35;Hispanic;Physical disability;Indian;Bachelor Degree;Somewhat related;Personalized;Below average;3-7 years;0
890;1;Female;55;Hispanic;Physical disability;German;Master Degree;Closely related;Personalized;Above average;10+ years;1
891;1;Male;45;White;Mental health history;German;Associate Degree;Unrelated;Personalized;Below average;0-2 years;0
892;1;Non-binary;40;Hispanic;Mental health history;Indian;Associate Degree;Unrelated;Unpersonalized;Below average;3-7 years;0
893;1;Female;35;White;Mental health history;Mexican;Associate Degree;Somewhat related;Unpersonalized;Average;10+ years;1
894;1;Non-binary;30;White;Physical disability;Indian;Associate Degree;Somewhat related;Unpersonalized;Below average;3-7 years;0
895;1;Non-binary;50;White;Mental health history;Indian;Associate Degree;Somewhat related;Unpersonalized;Above average;0-2 years;0
896;1;Non-binary;45;White;Physical disability;American;Bachelor Degree;Closely related;Unpersonalized;Above average;10+ years;1
897;1;Male;50;Hispanic;None stated;Mexican;Bachelor Degree;Unrelated;Unpersonalized;Average;10+ years;0
898;1;Male;50;Black;Physical disability;Mexican;Master Degree;Unrelated;Unpersonalized;Below average;10+ years;0
899;1;Male;30;Asian;Mental health history;Mexican;Bachelor Degree;Closely related;Personalized;Average;0-2 years;0
900;1;Male;35;Asian;Mental health history;German;Bachelor Degree;Closely related;Unpersonalized;Below average;0-2 years;0
901;1;Female;55;Hispanic;None stated;German;Master Degree;Somewhat related;Personalized;Above average;3-7 years;1
902;1;Female;55;Asian;Physical disability;Indian;Master Degree;Closely related;Personalized;Average;0-2 years;1
903;1;Female;30;Black;Mental health history;Indian;Associate Degree;Unrelated;Personalized;Average;0-2 years;0
904;1;Non-binary;30;White;Mental health history;Mexican;Master Degree;Unrelated;Personalized;Above average;0-2 years;1
905;1;Male;30;Black;Physical disability;German;Master Degree;Unrelated;Personalized;Average;10+ years;1
906;1;Male;55;Hispanic;Mental health history;Mexican;Associate Degree;Somewhat related;Unpersonalized;Average;3-7 years;0
907;1;Non-binary;35;Hispanic;Mental health history;German;Bachelor Degree;Unrelated;Personalized;Average;10+ years;0
908;1;Non-binary;30;Black;Mental health history;American;Bachelor Degree;Somewhat related;Unpersonalized;Above average;3-7 years;1
909;1;Female;40;White;Mental health history;Indian;Bachelor Degree;Unrelated;Personalized;Above average;10+ years;0
910;1;Non-binary;35;Asian;Physical disability;Canadian;Bachelor Degree;Unrelated;Unpersonalized;Above average;3-7 years;0
911;1;Non-binary;50;Asian;None stated;Indian;Master Degree;Unrelated;Personalized;Average;10+ years;1
912;1;Female;35;Hispanic;Physical disability;Mexican;Master Degree;Somewhat related;Unpersonalized;Average;3-7 years;1
913;1;Male;40;Hispanic;Physical disability;German;Master Degree;Somewhat related;Unpersonalized;Average;3-7 years;0
914;1;Male;35;Black;None stated;Mexican;Associate Degree;Closely related;Personalized;Above average;0-2 years;0
915;1;Male;30;Asian;Mental health history;Mexican;Bachelor Degree;Somewhat related;Personalized;Average;0-2 years;0
916;1;Male;35;Hispanic;None stated;German;Master Degree;Closely related;Personalized;Average;10+ years;1
917;1;Female;50;Black;None stated;Canadian;Bachelor Degree;Closely related;Personalized;Average;10+ years;1
918;1;Non-binary;45;Hispanic;None stated;Indian;Master Degree;Somewhat related;Personalized;Below average;3-7 years;0
919;1;Non-binary;50;Hispanic;Physical disability;German;Associate Degree;Somewhat related;Personalized;Below average;0-2 years;0
920;1;Female;40;Black;Mental health history;Mexican;Associate Degree;Somewhat related;Unpersonalized;Average;10+ years;1
921;1;Female;45;White;Physical disability;Indian;Master Degree;Somewhat related;Unpersonalized;Average;3-7 years;1
922;1;Male;50;Black;None stated;Indian;Bachelor Degree;Closely related;Personalized;Average;10+ years;1
923;1;Female;35;Hispanic;Physical disability;Canadian;Associate Degree;Somewhat related;Unpersonalized;Average;10+ years;1
924;1;Female;35;Black;None stated;Canadian;Master Degree;Unrelated;Personalized;Average;0-2 years;0
925;1;Male;50;Black;None stated;American;Bachelor Degree;Closely related;Unpersonalized;Below average;0-2 years;0
926;1;Male;35;Asian;Mental health history;Mexican;Bachelor Degree;Closely related;Unpersonalized;Average;10+ years;1
927;1;Male;40;Hispanic;Mental health history;Indian;Master Degree;Somewhat related;Unpersonalized;Below average;3-7 years;0
928;1;Male;30;Black;None stated;German;Bachelor Degree;Somewhat related;Personalized;Below average;3-7 years;1
929;1;Male;45;Black;Physical disability;German;Master Degree;Closely related;Unpersonalized;Above average;0-2 years;0
930;1;Female;35;Hispanic;None stated;Indian;Associate Degree;Closely related;Personalized;Below average;0-2 years;0
931;1;Female;50;Hispanic;None stated;Indian;Associate Degree;Somewhat related;Unpersonalized;Average;3-7 years;0
932;1;Non-binary;35;Asian;None stated;Indian;Bachelor Degree;Somewhat related;Unpersonalized;Above average;10+ years;1
933;1;Female;50;White;Mental health history;German;Master Degree;Unrelated;Personalized;Average;3-7 years;0
934;1;Female;45;Black;None stated;American;Bachelor Degree;Closely related;Personalized;Average;3-7 years;1
935;1;Male;35;White;Physical disability;Indian;Associate Degree;Closely related;Unpersonalized;Average;10+ years;1
936;1;Non-binary;50;Asian;Mental health history;Mexican;Master Degree;Closely related;Unpersonalized;Below average;0-2 years;0
937;1;Male;50;Asian;Physical disability;American;Associate Degree;Unrelated;Personalized;Average;0-2 years;0
938;1;Female;50;Asian;Physical disability;American;Associate Degree;Closely related;Unpersonalized;Below average;0-2 years;0
939;1;Female;40;White;Physical disability;Canadian;Bachelor Degree;Somewhat related;Unpersonalized;Below average;0-2 years;0
940;1;Non-binary;40;Hispanic;None stated;American;Associate Degree;Closely related;Personalized;Average;10+ years;1
941;1;Male;30;Black;Physical disability;Mexican;Master Degree;Unrelated;Unpersonalized;Below average;10+ years;0
942;1;Male;50;White;None stated;Canadian;Bachelor Degree;Somewhat related;Personalized;Above average;10+ years;1
943;1;Non-binary;40;Black;Mental health history;German;Associate Degree;Somewhat related;Personalized;Below average;3-7 years;0
944;1;Female;55;Hispanic;Physical disability;Canadian;Bachelor Degree;Unrelated;Unpersonalized;Average;0-2 years;0
945;1;Female;35;Black;Mental health history;American;Bachelor Degree;Somewhat related;Unpersonalized;Below average;0-2 years;0
946;1;Female;55;White;Physical disability;Canadian;Bachelor Degree;Closely related;Unpersonalized;Average;0-2 years;0
947;1;Female;35;Asian;Mental health history;Indian;Master Degree;Somewhat related;Personalized;Average;0-2 years;0
948;1;Non-binary;50;Hispanic;Physical disability;Canadian;Master Degree;Closely related;Unpersonalized;Average;0-2 years;0
949;1;Male;35;Asian;Mental health history;German;Bachelor Degree;Unrelated;Unpersonalized;Below average;10+ years;0
950;1;Non-binary;45;White;Physical disability;Mexican;Associate Degree;Somewhat related;Personalized;Above average;3-7 years;1
951;1;Non-binary;30;Black;Mental health history;German;Bachelor Degree;Somewhat related;Unpersonalized;Average;10+ years;1
952;1;Male;30;Asian;Mental health history;German;Bachelor Degree;Closely related;Unpersonalized;Below average;10+ years;0
953;1;Female;50;Asian;None stated;German;Master Degree;Closely related;Personalized;Below average;3-7 years;1
954;1;Male;55;Asian;Mental health history;Mexican;Bachelor Degree;Closely related;Unpersonalized;Average;10+ years;1
955;1;Male;30;Black;None stated;Mexican;Associate Degree;Closely related;Unpersonalized;Above average;0-2 years;0
956;1;Male;40;Black;Physical disability;Canadian;Master Degree;Somewhat related;Personalized;Below average;0-2 years;1
957;1;Male;40;Hispanic;Physical disability;American;Master Degree;Somewhat related;Personalized;Average;0-2 years;0
958;1;Non-binary;40;Black;None stated;American;Bachelor Degree;Closely related;Personalized;Below average;3-7 years;1
959;1;Male;30;White;Mental health history;Canadian;Bachelor Degree;Somewhat related;Unpersonalized;Average;10+ years;1
960;1;Male;40;Black;Mental health history;Mexican;Bachelor Degree;Closely related;Unpersonalized;Above average;3-7 years;1
961;1;Male;40;Asian;None stated;American;Associate Degree;Unrelated;Personalized;Above average;0-2 years;0
962;1;Male;30;Asian;Physical disability;German;Master Degree;Closely related;Unpersonalized;Below average;10+ years;1
963;1;Female;55;White;None stated;American;Associate Degree;Unrelated;Personalized;Average;3-7 years;0
964;1;Male;40;Black;None stated;German;Master Degree;Closely related;Personalized;Above average;0-2 years;0
965;1;Female;50;Black;None stated;Indian;Associate Degree;Unrelated;Unpersonalized;Average;10+ years;0
966;1;Non-binary;30;Hispanic;Physical disability;German;Bachelor Degree;Closely related;Personalized;Above average;10+ years;1
967;1;Male;55;White;None stated;Canadian;Master Degree;Closely related;Personalized;Below average;3-7 years;0
968;1;Non-binary;30;Hispanic;None stated;Mexican;Associate Degree;Somewhat related;Personalized;Average;10+ years;1
969;1;Non-binary;35;Black;Physical disability;Mexican;Associate Degree;Unrelated;Personalized;Above average;3-7 years;0
970;1;Male;55;Hispanic;Mental health history;Mexican;Associate Degree;Somewhat related;Personalized;Above average;0-2 years;0
971;1;Female;40;Black;Physical disability;Canadian;Master Degree;Somewhat related;Unpersonalized;Above average;3-7 years;1
972;1;Female;35;Black;None stated;Mexican;Master Degree;Somewhat related;Unpersonalized;Below average;0-2 years;0
973;1;Male;40;Asian;None stated;German;Master Degree;Unrelated;Personalized;Below average;3-7 years;0
974;1;Male;45;Black;None stated;American;Master Degree;Somewhat related;Unpersonalized;Above average;10+ years;1
975;1;Female;50;Black;None stated;Mexican;Associate Degree;Somewhat related;Unpersonalized;Above average;0-2 years;0
976;1;Male;50;Black;None stated;Indian;Associate Degree;Closely related;Unpersonalized;Above average;10+ years;1
977;1;Male;30;Asian;None stated;German;Bachelor Degree;Closely related;Unpersonalized;Below average;10+ years;1
978;1;Non-binary;50;Black;None stated;Indian;Master Degree;Somewhat related;Personalized;Below average;10+ years;0
979;1;Non-binary;40;White;Physical disability;Mexican;Bachelor Degree;Somewhat related;Personalized;Average;10+ years;1
980;1;Non-binary;35;Black;None stated;Canadian;Associate Degree;Somewhat related;Unpersonalized;Average;10+ years;1
981;1;Non-binary;45;Black;Mental health history;American;Associate Degree;Somewhat related;Unpersonalized;Average;0-2 years;0
982;1;Male;35;Hispanic;None stated;Indian;Associate Degree;Unrelated;Personalized;Above average;10+ years;1
983;1;Male;50;Hispanic;Physical disability;Mexican;Bachelor Degree;Unrelated;Personalized;Below average;0-2 years;0
984;1;Non-binary;35;White;None stated;German;Associate Degree;Unrelated;Unpersonalized;Above average;10+ years;1
985;1;Male;50;White;None stated;German;Master Degree;Closely related;Unpersonalized;Below average;10+ years;1
986;1;Female;35;Black;None stated;American;Master Degree;Closely related;Unpersonalized;Average;3-7 years;1
987;1;Male;30;White;Mental health history;American;Associate Degree;Somewhat related;Personalized;Below average;10+ years;1
988;1;Male;55;White;Mental health history;Canadian;Bachelor Degree;Somewhat related;Unpersonalized;Below average;0-2 years;0
989;1;Female;45;White;None stated;Canadian;Bachelor Degree;Unrelated;Personalized;Above average;3-7 years;0
990;1;Male;45;Asian;Mental health history;Mexican;Associate Degree;Somewhat related;Unpersonalized;Below average;0-2 years;0
991;1;Female;40;White;Physical disability;Mexican;Associate Degree;Unrelated;Unpersonalized;Below average;0-2 years;0
992;1;Non-binary;40;White;Mental health history;German;Associate Degree;Closely related;Personalized;Average;3-7 years;1
993;1;Non-binary;35;Hispanic;Physical disability;Canadian;Master Degree;Closely related;Unpersonalized;Below average;0-2 years;0
994;1;Non-binary;55;Asian;Mental health history;Canadian;Master Degree;Unrelated;Unpersonalized;Above average;3-7 years;0
995;1;Male;30;Asian;Physical disability;American;Bachelor Degree;Closely related;Unpersonalized;Above average;10+ years;1
996;1;Male;55;Asian;Physical disability;German;Master Degree;Closely related;Unpersonalized;Average;10+ years;1
997;1;Male;55;White;Physical disability;Canadian;Master Degree;Unrelated;Personalized;Above average;3-7 years;0
998;1;Female;35;Black;None stated;Canadian;Bachelor Degree;Closely related;Unpersonalized;Below average;3-7 years;0
999;1;Non-binary;45;White;Mental health history;American;Master Degree;Closely related;Personalized;Below average;0-2 years;0
